primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
58_2024-03-22 14:10:00,58,0.0,,0.0,0.0,0.0,14:10:00,2024-03-22
58_2024-03-22 01:45:00,58,0.0,0.0,,0.0,0.0,01:45:00,2024-03-22
58_2024-03-22 16:25:00,58,0.0,0.0,0.0,0.0,0.0,16:25:00,2024-03-22
58_2024-03-22 16:10:00,58,0.0,0.0,0.0,0.0,0.0,16:10:00,2024-03-22
58_2024-03-22 15:50:00,58,0.0,0.0,0.0,0.0,0.0,15:50:00,2024-03-22
58_2024-03-22 15:40:00,58,0.0,0.0,0.0,0.0,0.0,15:40:00,2024-03-22
58_2024-03-22 15:25:00,58,0.0,0.0,0.0,0.0,0.0,15:25:00,2024-03-22
58_2024-03-22 15:15:00,58,0.0,0.0,0.0,0.0,0.0,15:15:00,2024-03-22
58_2024-03-22 14:55:00,58,0.0,0.0,0.0,0.0,0.0,14:55:00,2024-03-22
58_2024-03-22 14:45:00,58,0.0,0.0,0.0,0.0,0.0,14:45:00,2024-03-22
58_2024-03-22 12:30:00,58,0.0,0.0,0.0,0.0,0.0,12:30:00,2024-03-22
58_2024-03-22 12:25:00,58,0.0,0.0,0.0,0.0,0.0,12:25:00,2024-03-22
58_2024-03-22 12:15:00,58,0.0,0.0,0.0,0.0,0.0,12:15:00,2024-03-22
58_2024-03-22 11:50:00,58,0.0,0.0,0.0,0.0,0.0,11:50:00,2024-03-22
58_2024-03-22 11:45:00,58,0.0,0.0,0.0,0.0,0.0,11:45:00,2024-03-22
58_2024-03-22 11:30:00,58,0.0,0.0,0.0,0.0,0.0,11:30:00,2024-03-22
58_2024-03-22 11:10:00,58,0.0,0.0,0.0,0.0,0.0,11:10:00,2024-03-22
58_2024-03-22 10:55:00,58,0.0,0.0,0.0,0.0,0.0,10:55:00,2024-03-22
58_2024-03-22 10:45:00,58,0.0,0.0,0.0,0.0,0.0,10:45:00,2024-03-22
58_2024-03-22 10:25:00,58,0.0,0.0,0.0,0.0,0.0,10:25:00,2024-03-22
58_2024-03-22 10:15:00,58,0.0,0.0,0.0,0.0,0.0,10:15:00,2024-03-22
58_2024-03-22 09:55:00,58,0.0,0.0,0.0,0.0,0.0,09:55:00,2024-03-22
58_2024-03-22 09:40:00,58,0.0,0.0,0.0,0.0,0.0,09:40:00,2024-03-22
58_2024-03-22 09:20:00,58,0.0,0.0,0.0,0.0,0.0,09:20:00,2024-03-22
58_2024-03-22 09:10:00,58,0.0,0.0,0.0,0.0,0.0,09:10:00,2024-03-22
58_2024-03-22 08:55:00,58,0.0,0.0,0.0,0.0,0.0,08:55:00,2024-03-22
58_2024-03-22 08:45:00,58,0.0,0.0,0.0,0.0,0.0,08:45:00,2024-03-22
58_2024-03-22 08:25:00,58,0.0,0.0,0.0,0.0,0.0,08:25:00,2024-03-22
58_2024-03-22 08:15:00,58,0.0,0.0,0.0,0.0,0.0,08:15:00,2024-03-22
58_2024-03-22 07:50:00,58,0.0,0.0,0.0,0.0,0.0,07:50:00,2024-03-22
58_2024-03-22 07:40:00,58,0.0,0.0,0.0,0.0,0.0,07:40:00,2024-03-22
58_2024-03-22 07:25:00,58,0.0,0.0,0.0,0.0,0.0,07:25:00,2024-03-22
58_2024-03-22 07:05:00,58,0.0,0.0,0.0,0.0,0.0,07:05:00,2024-03-22
58_2024-03-22 06:55:00,58,0.0,0.0,0.0,0.0,0.0,06:55:00,2024-03-22
58_2024-03-22 06:45:00,58,0.0,0.0,0.0,0.0,0.0,06:45:00,2024-03-22
58_2024-03-22 06:35:00,58,0.0,0.0,0.0,0.0,0.0,06:35:00,2024-03-22
58_2024-03-22 06:15:00,58,0.0,0.0,0.0,0.0,0.0,06:15:00,2024-03-22
58_2024-03-22 05:50:00,58,0.0,0.0,0.0,0.0,0.0,05:50:00,2024-03-22
58_2024-03-22 05:40:00,58,0.0,0.0,0.0,0.0,0.0,05:40:00,2024-03-22
58_2024-03-22 05:30:00,58,0.0,0.0,0.0,0.0,0.0,05:30:00,2024-03-22
58_2024-03-22 04:55:00,58,0.0,0.0,0.0,0.0,0.0,04:55:00,2024-03-22
58_2024-03-22 04:35:00,58,0.0,0.0,0.0,0.0,0.0,04:35:00,2024-03-22
58_2024-03-22 04:15:00,58,0.0,0.0,0.0,0.0,0.0,04:15:00,2024-03-22
58_2024-03-22 03:55:00,58,0.0,0.0,0.0,0.0,0.0,03:55:00,2024-03-22
58_2024-03-22 03:25:00,58,0.0,0.0,0.0,0.0,0.0,03:25:00,2024-03-22
58_2024-03-22 03:10:00,58,0.0,0.0,0.0,0.0,0.0,03:10:00,2024-03-22
58_2024-03-22 02:50:00,58,0.0,0.0,0.0,0.0,0.0,02:50:00,2024-03-22
58_2024-03-22 02:40:00,58,0.0,0.0,0.0,0.0,0.0,02:40:00,2024-03-22
58_2024-03-22 02:25:00,58,0.0,0.0,0.0,0.0,0.0,02:25:00,2024-03-22
58_2024-03-22 02:15:00,58,0.0,0.0,0.0,0.0,0.0,02:15:00,2024-03-22
58_2024-03-22 01:55:00,58,0.0,0.0,0.0,0.0,0.0,01:55:00,2024-03-22
58_2024-03-22 01:20:00,58,0.0,0.0,0.0,0.0,0.0,01:20:00,2024-03-22
58_2024-03-22 01:10:00,58,0.0,0.0,0.0,0.0,0.0,01:10:00,2024-03-22
58_2024-03-22 00:55:00,58,0.0,0.0,0.0,0.0,0.0,00:55:00,2024-03-22
58_2024-03-22 00:45:00,58,0.0,0.0,0.0,0.0,0.0,00:45:00,2024-03-22
58_2024-03-22 00:25:00,58,0.0,0.0,0.0,0.0,0.0,00:25:00,2024-03-22
58_2024-03-22 00:10:00,58,0.0,0.0,0.0,0.0,0.0,00:10:00,2024-03-22
58_2024-03-22 03:45:00,58,0.0,0.0,0.0,0.0,0.0,03:45:00,2024-03-22
58_2024-03-22 04:25:00,58,0.0,0.0,0.0,0.0,0.0,04:25:00,2024-03-22
58_2024-03-22 05:10:00,58,0.0,0.0,0.0,0.0,0.0,05:10:00,2024-03-22
59_2024-03-22 08:15:00,59,0.0,0.0,0.0,0.0,0.0,08:15:00,2024-03-22
59_2024-03-22 07:50:00,59,0.0,0.0,0.0,0.0,0.0,07:50:00,2024-03-22
59_2024-03-22 07:40:00,59,0.0,0.0,0.0,0.0,0.0,07:40:00,2024-03-22
59_2024-03-22 07:25:00,59,0.0,0.0,0.0,0.0,0.0,07:25:00,2024-03-22
59_2024-03-22 07:05:00,59,0.0,0.0,0.0,0.0,0.0,07:05:00,2024-03-22
59_2024-03-22 06:55:00,59,0.0,0.0,0.0,0.0,0.0,06:55:00,2024-03-22
59_2024-03-22 06:45:00,59,0.0,0.0,0.0,0.0,0.0,06:45:00,2024-03-22
59_2024-03-22 06:35:00,59,0.0,0.0,0.0,0.0,0.0,06:35:00,2024-03-22
59_2024-03-22 06:15:00,59,0.0,0.0,0.0,0.0,0.0,06:15:00,2024-03-22
59_2024-03-22 05:50:00,59,0.0,0.0,0.0,0.0,0.0,05:50:00,2024-03-22
59_2024-03-22 05:40:00,59,0.0,0.0,0.0,0.0,0.0,05:40:00,2024-03-22
59_2024-03-22 05:30:00,59,0.0,0.0,0.0,0.0,0.0,05:30:00,2024-03-22
59_2024-03-22 05:10:00,59,0.0,0.0,0.0,0.0,0.0,05:10:00,2024-03-22
59_2024-03-22 04:55:00,59,0.0,0.0,0.0,0.0,0.0,04:55:00,2024-03-22
59_2024-03-22 04:35:00,59,0.0,0.0,0.0,0.0,0.0,04:35:00,2024-03-22
59_2024-03-22 04:25:00,59,0.0,0.0,0.0,0.0,0.0,04:25:00,2024-03-22
59_2024-03-22 04:15:00,59,0.0,0.0,0.0,0.0,0.0,04:15:00,2024-03-22
59_2024-03-22 03:55:00,59,0.0,0.0,0.0,0.0,0.0,03:55:00,2024-03-22
59_2024-03-22 03:25:00,59,0.0,0.0,0.0,0.0,0.0,03:25:00,2024-03-22
59_2024-03-22 03:10:00,59,0.0,0.0,0.0,0.0,0.0,03:10:00,2024-03-22
59_2024-03-22 02:50:00,59,0.0,0.0,0.0,0.0,0.0,02:50:00,2024-03-22
59_2024-03-22 02:40:00,59,0.0,0.0,0.0,0.0,0.0,02:40:00,2024-03-22
59_2024-03-22 02:25:00,59,0.0,0.0,0.0,0.0,0.0,02:25:00,2024-03-22
59_2024-03-22 02:15:00,59,0.0,0.0,0.0,0.0,0.0,02:15:00,2024-03-22
59_2024-03-22 01:55:00,59,0.0,0.0,0.0,0.0,0.0,01:55:00,2024-03-22
59_2024-03-22 01:45:00,59,0.0,0.0,0.0,0.0,0.0,01:45:00,2024-03-22
59_2024-03-22 01:20:00,59,0.0,0.0,0.0,0.0,0.0,01:20:00,2024-03-22
59_2024-03-22 01:10:00,59,0.0,0.0,0.0,0.0,0.0,01:10:00,2024-03-22
59_2024-03-22 00:55:00,59,0.0,0.0,0.0,0.0,0.0,00:55:00,2024-03-22
59_2024-03-22 00:45:00,59,0.0,0.0,0.0,0.0,0.0,00:45:00,2024-03-22
59_2024-03-22 00:25:00,59,0.0,0.0,0.0,0.0,0.0,00:25:00,2024-03-22
59_2024-03-22 00:15:00,59,0.0,0.0,0.0,0.0,0.0,00:15:00,2024-03-22
59_2024-03-22 03:45:00,59,0.0,0.0,0.0,0.0,0.0,03:45:00,2024-03-22
60_2024-03-22 08:15:00,60,0.0,0.0,0.0,0.0,0.0,08:15:00,2024-03-22
60_2024-03-22 07:50:00,60,0.0,0.0,0.0,0.0,0.0,07:50:00,2024-03-22
60_2024-03-22 07:40:00,60,0.0,0.0,0.0,0.0,0.0,07:40:00,2024-03-22
60_2024-03-22 07:25:00,60,0.0,0.0,0.0,0.0,0.0,07:25:00,2024-03-22
60_2024-03-22 07:00:00,60,0.0,0.0,0.0,0.0,0.0,07:00:00,2024-03-22
60_2024-03-22 06:55:00,60,0.0,0.0,0.0,0.0,0.0,06:55:00,2024-03-22
60_2024-03-22 06:45:00,60,0.0,0.0,0.0,0.0,0.0,06:45:00,2024-03-22
60_2024-03-22 06:35:00,60,0.0,0.0,0.0,0.0,0.0,06:35:00,2024-03-22
60_2024-03-22 06:15:00,60,0.0,0.0,0.0,0.0,0.0,06:15:00,2024-03-22
60_2024-03-22 05:50:00,60,0.0,0.0,0.0,0.0,0.0,05:50:00,2024-03-22
60_2024-03-22 05:40:00,60,0.0,0.0,0.0,0.0,0.0,05:40:00,2024-03-22
60_2024-03-22 05:30:00,60,0.0,0.0,0.0,0.0,0.0,05:30:00,2024-03-22
60_2024-03-22 04:55:00,60,0.0,0.0,0.0,0.0,0.0,04:55:00,2024-03-22
60_2024-03-22 04:35:00,60,0.0,0.0,0.0,0.0,0.0,04:35:00,2024-03-22
60_2024-03-22 04:25:00,60,0.0,0.0,0.0,0.0,0.0,04:25:00,2024-03-22
60_2024-03-22 04:15:00,60,0.0,0.0,0.0,0.0,0.0,04:15:00,2024-03-22
60_2024-03-22 03:55:00,60,0.0,0.0,0.0,0.0,0.0,03:55:00,2024-03-22
60_2024-03-22 03:45:00,60,0.0,0.0,0.0,0.0,0.0,03:45:00,2024-03-22
60_2024-03-22 03:25:00,60,0.0,0.0,0.0,0.0,0.0,03:25:00,2024-03-22
60_2024-03-22 03:10:00,60,0.0,0.0,0.0,0.0,0.0,03:10:00,2024-03-22
60_2024-03-22 02:50:00,60,0.0,0.0,0.0,0.0,0.0,02:50:00,2024-03-22
60_2024-03-22 02:40:00,60,0.0,0.0,0.0,0.0,0.0,02:40:00,2024-03-22
60_2024-03-22 02:25:00,60,0.0,0.0,0.0,0.0,0.0,02:25:00,2024-03-22
60_2024-03-22 02:15:00,60,0.0,0.0,0.0,0.0,0.0,02:15:00,2024-03-22
60_2024-03-22 01:55:00,60,0.0,0.0,0.0,0.0,0.0,01:55:00,2024-03-22
60_2024-03-22 01:45:00,60,0.0,0.0,0.0,0.0,0.0,01:45:00,2024-03-22
60_2024-03-22 01:20:00,60,0.0,0.0,0.0,0.0,0.0,01:20:00,2024-03-22
60_2024-03-22 01:10:00,60,0.0,0.0,0.0,0.0,0.0,01:10:00,2024-03-22
60_2024-03-22 00:55:00,60,0.0,0.0,0.0,0.0,0.0,00:55:00,2024-03-22
60_2024-03-22 00:45:00,60,0.0,0.0,0.0,0.0,0.0,00:45:00,2024-03-22
60_2024-03-22 00:25:00,60,0.0,0.0,0.0,0.0,0.0,00:25:00,2024-03-22
60_2024-03-22 00:15:00,60,0.0,0.0,0.0,0.0,0.0,00:15:00,2024-03-22
60_2024-03-22 05:10:00,60,0.0,0.0,0.0,0.0,0.0,05:10:00,2024-03-22
61_2024-03-22 08:15:00,61,0.0,0.0,0.0,0.0,0.0,08:15:00,2024-03-22
61_2024-03-22 07:50:00,61,0.0,0.0,0.0,0.0,0.0,07:50:00,2024-03-22
61_2024-03-22 07:40:00,61,0.0,0.0,0.0,0.0,0.0,07:40:00,2024-03-22
61_2024-03-22 07:25:00,61,0.0,0.0,0.0,0.0,0.0,07:25:00,2024-03-22
61_2024-03-22 07:05:00,61,0.0,0.0,0.0,0.0,0.0,07:05:00,2024-03-22
61_2024-03-22 06:55:00,61,0.0,0.0,0.0,0.0,0.0,06:55:00,2024-03-22
61_2024-03-22 06:45:00,61,0.0,0.0,0.0,0.0,0.0,06:45:00,2024-03-22
61_2024-03-22 06:35:00,61,0.0,0.0,0.0,0.0,0.0,06:35:00,2024-03-22
61_2024-03-22 06:15:00,61,0.0,0.0,0.0,0.0,0.0,06:15:00,2024-03-22
61_2024-03-22 05:50:00,61,0.0,0.0,0.0,0.0,0.0,05:50:00,2024-03-22
61_2024-03-22 05:40:00,61,0.0,0.0,0.0,0.0,0.0,05:40:00,2024-03-22
61_2024-03-22 05:30:00,61,0.0,0.0,0.0,0.0,0.0,05:30:00,2024-03-22
61_2024-03-22 05:10:00,61,0.0,0.0,0.0,0.0,0.0,05:10:00,2024-03-22
61_2024-03-22 04:55:00,61,0.0,0.0,0.0,0.0,0.0,04:55:00,2024-03-22
61_2024-03-22 04:35:00,61,0.0,0.0,0.0,0.0,0.0,04:35:00,2024-03-22
61_2024-03-22 04:25:00,61,0.0,0.0,0.0,0.0,0.0,04:25:00,2024-03-22
61_2024-03-22 04:15:00,61,0.0,0.0,0.0,0.0,0.0,04:15:00,2024-03-22
61_2024-03-22 03:55:00,61,0.0,0.0,0.0,0.0,0.0,03:55:00,2024-03-22
61_2024-03-22 03:45:00,61,0.0,0.0,0.0,0.0,0.0,03:45:00,2024-03-22
61_2024-03-22 03:25:00,61,0.0,0.0,0.0,0.0,0.0,03:25:00,2024-03-22
61_2024-03-22 03:10:00,61,0.0,0.0,0.0,0.0,0.0,03:10:00,2024-03-22
61_2024-03-22 02:50:00,61,0.0,0.0,0.0,0.0,0.0,02:50:00,2024-03-22
61_2024-03-22 02:40:00,61,0.0,0.0,0.0,0.0,0.0,02:40:00,2024-03-22
61_2024-03-22 02:25:00,61,0.0,0.0,0.0,0.0,0.0,02:25:00,2024-03-22
61_2024-03-22 02:15:00,61,0.0,0.0,0.0,0.0,0.0,02:15:00,2024-03-22
61_2024-03-22 01:55:00,61,0.0,0.0,0.0,0.0,0.0,01:55:00,2024-03-22
61_2024-03-22 01:45:00,61,0.0,0.0,0.0,0.0,0.0,01:45:00,2024-03-22
61_2024-03-22 01:20:00,61,0.0,0.0,0.0,0.0,0.0,01:20:00,2024-03-22
61_2024-03-22 01:10:00,61,0.0,0.0,0.0,0.0,0.0,01:10:00,2024-03-22
61_2024-03-22 00:55:00,61,0.0,0.0,0.0,0.0,0.0,00:55:00,2024-03-22
61_2024-03-22 00:45:00,61,0.0,0.0,0.0,0.0,0.0,00:45:00,2024-03-22
61_2024-03-22 00:25:00,61,0.0,0.0,0.0,0.0,0.0,00:25:00,2024-03-22
61_2024-03-22 00:15:00,61,0.0,0.0,0.0,0.0,0.0,00:15:00,2024-03-22
63_2024-03-22 19:00:00,63,0.0,0.0,,0.0,0.0,19:00:00,2024-03-22
63_2024-03-22 23:40:00,63,0.0,0.0,0.0,0.0,0.0,23:40:00,2024-03-22
63_2024-03-22 23:25:00,63,0.0,0.0,0.0,0.0,0.0,23:25:00,2024-03-22
63_2024-03-22 23:15:00,63,0.0,0.0,0.0,0.0,0.0,23:15:00,2024-03-22
63_2024-03-22 22:45:00,63,0.0,0.0,0.0,0.0,0.0,22:45:00,2024-03-22
63_2024-03-22 22:55:00,63,0.0,0.0,0.0,0.0,0.0,22:55:00,2024-03-22
63_2024-03-22 22:25:00,63,0.0,0.0,0.0,0.0,0.0,22:25:00,2024-03-22
63_2024-03-22 22:15:00,63,0.0,0.0,0.0,0.0,0.0,22:15:00,2024-03-22
63_2024-03-22 21:50:00,63,0.0,0.0,0.0,0.0,0.0,21:50:00,2024-03-22
63_2024-03-22 21:40:00,63,0.0,0.0,0.0,0.0,0.0,21:40:00,2024-03-22
63_2024-03-22 21:30:00,63,0.0,0.0,0.0,0.0,0.0,21:30:00,2024-03-22
63_2024-03-22 21:10:00,63,0.0,0.0,0.0,0.0,0.0,21:10:00,2024-03-22
63_2024-03-22 20:55:00,63,0.0,0.0,0.0,0.0,0.0,20:55:00,2024-03-22
63_2024-03-22 20:45:00,63,0.0,0.0,0.0,0.0,0.0,20:45:00,2024-03-22
63_2024-03-22 20:25:00,63,0.0,0.0,0.0,0.0,0.0,20:25:00,2024-03-22
63_2024-03-22 20:15:00,63,0.0,0.0,0.0,0.0,0.0,20:15:00,2024-03-22
63_2024-03-22 19:55:00,63,0.0,0.0,0.0,0.0,0.0,19:55:00,2024-03-22
63_2024-03-22 19:40:00,63,0.0,0.0,0.0,0.0,0.0,19:40:00,2024-03-22
63_2024-03-22 19:20:00,63,0.0,0.0,0.0,0.0,0.0,19:20:00,2024-03-22
63_2024-03-22 19:10:00,63,0.0,0.0,0.0,0.0,0.0,19:10:00,2024-03-22
63_2024-03-22 18:35:00,63,0.0,0.0,0.0,0.0,0.0,18:35:00,2024-03-22
63_2024-03-22 18:25:00,63,0.0,0.0,0.0,0.0,0.0,18:25:00,2024-03-22
63_2024-03-22 18:15:00,63,0.0,0.0,0.0,0.0,0.0,18:15:00,2024-03-22
63_2024-03-22 17:50:00,63,0.0,0.0,0.0,0.0,0.0,17:50:00,2024-03-22
63_2024-03-22 17:40:00,63,0.0,0.0,0.0,0.0,0.0,17:40:00,2024-03-22
63_2024-03-22 17:25:00,63,0.0,0.0,0.0,0.0,0.0,17:25:00,2024-03-22
63_2024-03-22 17:15:00,63,0.0,0.0,0.0,0.0,0.0,17:15:00,2024-03-22
63_2024-03-22 16:25:00,63,0.0,0.0,0.0,0.0,0.0,16:25:00,2024-03-22
63_2024-03-22 16:45:00,63,0.0,0.0,0.0,0.0,0.0,16:45:00,2024-03-22
63_2024-03-22 16:55:00,63,0.0,0.0,0.0,0.0,0.0,16:55:00,2024-03-22
63_2024-03-22 16:10:00,63,0.0,0.0,0.0,0.0,0.0,16:10:00,2024-03-22
63_2024-03-22 15:50:00,63,0.0,0.0,0.0,0.0,0.0,15:50:00,2024-03-22
63_2024-03-22 15:40:00,63,0.0,0.0,0.0,0.0,0.0,15:40:00,2024-03-22
63_2024-03-22 15:25:00,63,0.0,0.0,0.0,0.0,0.0,15:25:00,2024-03-22
63_2024-03-22 14:55:00,63,0.0,0.0,0.0,0.0,0.0,14:55:00,2024-03-22
63_2024-03-22 14:45:00,63,0.0,0.0,0.0,0.0,0.0,14:45:00,2024-03-22
63_2024-03-22 14:25:00,63,0.0,0.0,0.0,0.0,0.0,14:25:00,2024-03-22
63_2024-03-22 14:15:00,63,0.0,0.0,0.0,0.0,0.0,14:15:00,2024-03-22
63_2024-03-22 13:50:00,63,0.0,0.0,0.0,0.0,0.0,13:50:00,2024-03-22
63_2024-03-22 13:40:00,63,0.0,0.0,0.0,0.0,0.0,13:40:00,2024-03-22
63_2024-03-22 13:30:00,63,0.0,0.0,0.0,0.0,0.0,13:30:00,2024-03-22
63_2024-03-22 13:10:00,63,0.0,0.0,0.0,0.0,0.0,13:10:00,2024-03-22
63_2024-03-22 12:55:00,63,0.0,0.0,0.0,0.0,0.0,12:55:00,2024-03-22
63_2024-03-22 12:35:00,63,0.0,0.0,0.0,0.0,0.0,12:35:00,2024-03-22
63_2024-03-22 12:25:00,63,0.0,0.0,0.0,0.0,0.0,12:25:00,2024-03-22
63_2024-03-22 12:15:00,63,0.0,0.0,0.0,0.0,0.0,12:15:00,2024-03-22
63_2024-03-22 11:55:00,63,0.0,0.0,0.0,0.0,0.0,11:55:00,2024-03-22
63_2024-03-22 11:45:00,63,0.0,0.0,0.0,0.0,0.0,11:45:00,2024-03-22
63_2024-03-22 11:10:00,63,0.0,0.0,0.0,0.0,0.0,11:10:00,2024-03-22
63_2024-03-22 11:30:00,63,0.0,0.0,0.0,0.0,0.0,11:30:00,2024-03-22
63_2024-03-22 10:55:00,63,0.0,0.0,0.0,0.0,0.0,10:55:00,2024-03-22
63_2024-03-22 10:45:00,63,0.0,0.0,0.0,0.0,0.0,10:45:00,2024-03-22
63_2024-03-22 10:25:00,63,0.0,0.0,0.0,0.0,0.0,10:25:00,2024-03-22
63_2024-03-22 10:15:00,63,0.0,0.0,0.0,0.0,0.0,10:15:00,2024-03-22
63_2024-03-22 09:55:00,63,0.0,0.0,0.0,0.0,0.0,09:55:00,2024-03-22
63_2024-03-22 09:40:00,63,0.0,0.0,0.0,0.0,0.0,09:40:00,2024-03-22
63_2024-03-22 09:20:00,63,0.0,0.0,0.0,0.0,0.0,09:20:00,2024-03-22
63_2024-03-22 09:10:00,63,0.0,0.0,0.0,0.0,0.0,09:10:00,2024-03-22
63_2024-03-22 08:55:00,63,0.0,0.0,0.0,0.0,0.0,08:55:00,2024-03-22
63_2024-03-22 08:45:00,63,0.0,0.0,0.0,0.0,0.0,08:45:00,2024-03-22
63_2024-03-22 08:25:00,63,0.0,0.0,0.0,0.0,0.0,08:25:00,2024-03-22
63_2024-03-22 08:15:00,63,0.0,0.0,0.0,0.0,0.0,08:15:00,2024-03-22
63_2024-03-22 07:50:00,63,0.0,0.0,0.0,0.0,0.0,07:50:00,2024-03-22
63_2024-03-22 07:40:00,63,0.0,0.0,0.0,0.0,0.0,07:40:00,2024-03-22
63_2024-03-22 07:25:00,63,0.0,0.0,0.0,0.0,0.0,07:25:00,2024-03-22
63_2024-03-22 07:05:00,63,0.0,0.0,0.0,0.0,0.0,07:05:00,2024-03-22
63_2024-03-22 06:55:00,63,0.0,0.0,0.0,0.0,0.0,06:55:00,2024-03-22
63_2024-03-22 06:45:00,63,0.0,0.0,0.0,0.0,0.0,06:45:00,2024-03-22
63_2024-03-22 06:35:00,63,0.0,0.0,0.0,0.0,0.0,06:35:00,2024-03-22
63_2024-03-22 06:15:00,63,0.0,0.0,0.0,0.0,0.0,06:15:00,2024-03-22
63_2024-03-22 05:50:00,63,0.0,0.0,0.0,0.0,0.0,05:50:00,2024-03-22
63_2024-03-22 05:40:00,63,0.0,0.0,0.0,0.0,0.0,05:40:00,2024-03-22
63_2024-03-22 05:30:00,63,0.0,0.0,0.0,0.0,0.0,05:30:00,2024-03-22
63_2024-03-22 05:10:00,63,0.0,0.0,0.0,0.0,0.0,05:10:00,2024-03-22
63_2024-03-22 04:55:00,63,0.0,0.0,0.0,0.0,0.0,04:55:00,2024-03-22
63_2024-03-22 04:35:00,63,0.0,0.0,0.0,0.0,0.0,04:35:00,2024-03-22
63_2024-03-22 04:25:00,63,0.0,0.0,0.0,0.0,0.0,04:25:00,2024-03-22
63_2024-03-22 04:15:00,63,0.0,0.0,0.0,0.0,0.0,04:15:00,2024-03-22
63_2024-03-22 03:55:00,63,0.0,0.0,0.0,0.0,0.0,03:55:00,2024-03-22
63_2024-03-22 03:45:00,63,0.0,0.0,0.0,0.0,0.0,03:45:00,2024-03-22
63_2024-03-22 03:25:00,63,0.0,0.0,0.0,0.0,0.0,03:25:00,2024-03-22
63_2024-03-22 03:10:00,63,0.0,0.0,0.0,0.0,0.0,03:10:00,2024-03-22
63_2024-03-22 02:50:00,63,0.0,0.0,0.0,0.0,0.0,02:50:00,2024-03-22
63_2024-03-22 02:40:00,63,0.0,0.0,0.0,0.0,0.0,02:40:00,2024-03-22
63_2024-03-22 02:25:00,63,0.0,0.0,0.0,0.0,0.0,02:25:00,2024-03-22
63_2024-03-22 02:15:00,63,0.0,0.0,0.0,0.0,0.0,02:15:00,2024-03-22
63_2024-03-22 01:55:00,63,0.0,0.0,0.0,0.0,0.0,01:55:00,2024-03-22
63_2024-03-22 01:45:00,63,0.0,0.0,0.0,0.0,0.0,01:45:00,2024-03-22
63_2024-03-22 01:20:00,63,0.0,0.0,0.0,0.0,0.0,01:20:00,2024-03-22
63_2024-03-22 01:10:00,63,0.0,0.0,0.0,0.0,0.0,01:10:00,2024-03-22
63_2024-03-22 00:55:00,63,0.0,0.0,0.0,0.0,0.0,00:55:00,2024-03-22
63_2024-03-22 00:45:00,63,0.0,0.0,0.0,0.0,0.0,00:45:00,2024-03-22
63_2024-03-22 00:25:00,63,0.0,0.0,0.0,0.0,0.0,00:25:00,2024-03-22
63_2024-03-22 00:15:00,63,0.0,0.0,0.0,0.0,0.0,00:15:00,2024-03-22
64_2024-03-22 02:25:00,64,0.0,0.0,0.0,0.0,0.0,02:25:00,2024-03-22
64_2024-03-22 02:15:00,64,0.0,0.0,0.0,0.0,0.0,02:15:00,2024-03-22
64_2024-03-22 01:55:00,64,0.0,0.0,0.0,0.0,0.0,01:55:00,2024-03-22
64_2024-03-22 01:45:00,64,0.0,0.0,0.0,0.0,0.0,01:45:00,2024-03-22
64_2024-03-22 01:20:00,64,0.0,0.0,0.0,0.0,0.0,01:20:00,2024-03-22
64_2024-03-22 01:10:00,64,0.0,0.0,0.0,0.0,0.0,01:10:00,2024-03-22
64_2024-03-22 00:55:00,64,0.0,0.0,0.0,0.0,0.0,00:55:00,2024-03-22
64_2024-03-22 00:45:00,64,0.0,0.0,0.0,0.0,0.0,00:45:00,2024-03-22
64_2024-03-22 00:25:00,64,0.0,0.0,0.0,0.0,0.0,00:25:00,2024-03-22
64_2024-03-22 00:15:00,64,0.0,0.0,0.0,0.0,0.0,00:15:00,2024-03-22
65_2024-03-22 08:45:00,65,0.0,0.0,0.0,0.0,0.0,08:45:00,2024-03-22
65_2024-03-22 08:25:00,65,0.0,0.0,0.0,0.0,0.0,08:25:00,2024-03-22
65_2024-03-22 08:15:00,65,0.0,0.0,0.0,0.0,0.0,08:15:00,2024-03-22
65_2024-03-22 07:50:00,65,0.0,0.0,0.0,0.0,0.0,07:50:00,2024-03-22
65_2024-03-22 07:40:00,65,0.0,0.0,0.0,0.0,0.0,07:40:00,2024-03-22
65_2024-03-22 07:25:00,65,0.0,0.0,0.0,0.0,0.0,07:25:00,2024-03-22
65_2024-03-22 07:05:00,65,0.0,0.0,0.0,0.0,0.0,07:05:00,2024-03-22
65_2024-03-22 06:55:00,65,0.0,0.0,0.0,0.0,0.0,06:55:00,2024-03-22
65_2024-03-22 06:45:00,65,0.0,0.0,0.0,0.0,0.0,06:45:00,2024-03-22
65_2024-03-22 06:35:00,65,0.0,0.0,0.0,0.0,0.0,06:35:00,2024-03-22
65_2024-03-22 06:15:00,65,0.0,0.0,0.0,0.0,0.0,06:15:00,2024-03-22
65_2024-03-22 05:50:00,65,0.0,0.0,0.0,0.0,0.0,05:50:00,2024-03-22
65_2024-03-22 05:40:00,65,0.0,0.0,0.0,0.0,0.0,05:40:00,2024-03-22
65_2024-03-22 05:30:00,65,0.0,0.0,0.0,0.0,0.0,05:30:00,2024-03-22
65_2024-03-22 05:10:00,65,0.0,0.0,0.0,0.0,0.0,05:10:00,2024-03-22
